-1000,-0.06,-0.10245,-0.1,-0.4698,-0.54,-1.5217,-1.3417
-1000,-1000,-0.69429,-0.1,-0.4698,-0.54,-1.63,-1.1637
-1000,-1000,-1000,-0.1,-0.4698,-0.54,-0.6827,-1.23
-1000,-1000,-1000,-1000,-0.57259,-0.45059,-0.74471,-1.1164
-1000,-1000,-1000,-1000,-1000,-1000,-0.34735,-0.26571
