,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,-48.50076509944102,-49.0554984656882,-49.632808070455255,-49.88705630467236,-50.44250593984927,-51.00690972614563,-51.360075634084765,-51.77833520858948,-52.30704521538728,-52.810927135880824,-53.199940943871304,-53.73542585769204,-54.126720290910804,-54.60073683776745,-55.14217928754363,-55.52608834337825,-55.978706371838214,-56.442927324626254,-56.92793561739386,-57.37830307888158,-57.85767869736745,-58.290620340560416,-58.762904979381844,-59.189217922199035,-59.74699268780362,-60.17152784897867,-60.56608488828358,-61.08054134387178,-61.64237829298701,-62.04287345687512,-62.41093519535143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,46.36341046545744,44.907178645923956,43.42871525841698,41.93936685701826,40.60136910219576,39.189678050413946,37.772321221997345,36.312228783197796,34.96750473526012,33.41065307296847,32.069337656716286,30.608251480261146,29.306906704565982,27.776809670650728,26.425045027016022,25.013052031934233,23.602445541347596,22.002950910152293,20.687770410521455,19.34692709891611,17.88158816655409,16.53305489204988,15.100240770069945,13.732875330628366,12.335654458458203,11.001758649874517,9.54648233360445,8.160010268950929,6.771579895341175,5.421621137754424,4.007447128246874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-63.79388828157066,-64.29958070986977,-64.91014552146538,-65.4690233099609,-65.88249771489482,-66.42924190892595,-66.91648221651802,-67.39877911016964,-67.99345620284264,-68.44280550153465,-68.93825330101804,-69.60709599577189,-70.01579060515971,-70.58446945034692,-71.21039687623552,-71.72669457873454,-72.22535435278982,-72.77820477657754,-73.34151596797388,-73.98709347728507,-74.47542187096731,-75.0986380229246,-75.55356943900456,-76.15057574602747,-76.73392156989611,-77.43146275331642,-77.94185218245256,-78.47007433406365,-79.00859616027644,-79.6615997854237,-80.2687624390537,-80.90188723886992,-81.45847649567843,-82.1178014499325,-82.73205903575337,-83.26778607810681,-83.92640453407131,-84.54008132822209,-85.22741063438417,-85.85312102779638,-86.5979451271348,-87.24389988519958,-87.77186069090307,-88.47372563500062,-89.00744177113822,-89.77164278934912,-90.40825026355854,-91.07388798768923,-91.708198491718,-92.31885530890797,-93.0483401876845,-93.6966763923025,-94.40448237590327,-94.98922243286823,-95.60942491848564,-96.33808593038898,-96.92469182371822,-97.47011280567519,-98.25772967102034,-98.86500658805352,-99.43430506621563,-99.98636978610969,-100.77240138326499,-101.35122969785657,-101.93034499407851,-102.63427840768786,-103.18828328196528
4,-0.30203123850206115,-1.6628317579545977,-3.037912379358152,-4.379556476980599,-5.84852393152123,-7.1922829012523355,-8.518586208470461,-9.886591938181565,-11.407783180377455,-12.677248550258929,-14.08293726311941,-15.450451547565391,-16.777217770942418,-18.197061587682693,-19.51482693032291,-20.910821598621357,-22.22113580749775,-23.710562932241974,-24.99222865663532,-26.330834411342625,-27.685542254533733,-29.169024990728833,-30.270007969771168,-31.81107269519271,-33.15497832866962,-34.47968103984792,-35.84330834262805,-37.26627485648982,-38.676351564959624,-40.035974393259,-41.47797857139337,-42.884295338781385,-44.21804905354954,-45.56801356196707,-46.95586172449864,-48.38947490551561,-49.697066738586464,-51.18260229029511,-52.53073222967313,-53.84379963587128,-55.26792529258608,-56.50056665687593,-57.986846624697634,-59.226069018880914,-60.62025007514162,-61.8189880232791,-63.30687749183419,-64.60322565604014,-65.93476923704503,-67.23639058135115,-68.59919990608458,-69.88512228298706,-71.09852992435867,-72.49673802547103,-73.8974682172809,-75.25648335071959,-76.49420550443969,-77.89106181955546,-79.28567970946321,-80.58377218885735,-82.08444080703113,-83.31888231652546,-84.69533269038862,-86.04111783373648,-87.37442183517898,-88.69878036491077,-90.049916007594
5,33.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
