-999.15,-999.15,-999.15,0.79571,-999.15,-999.15,0.82633,0.01,-0.25286
-999.15,-999.15,-999.15,0.79571,-999.15,-999.15,0.82633,0.01,-0.25286
-999.15,-999.15,-999.15,-999.15,-999.15,-999.15,-999.15,-999.15,0.62224
-999.15,-999.15,-999.15,-999.15,-999.15,-999.15,-999.15,-999.15,0.57446
