7.1322,26.154
6.9963,24.836
6.741,23.932
6.6172,23.595
6.5067,23.227
6.4159,23.306
6.4543,23.29
6.4527,23.329
6.435,23.466
6.7347,23.585
6.9397,23.736
7.1305,24.089
7.4827,24.499
7.8327,24.88
8.2998,25.309
8.7535,25.847
9.3332,26.385
10.003,26.927
10.631,27.509
11.303,28.106
12.029,28.716
12.739,29.384
13.465,30.115
14.206,30.871
14.949,31.669
15.709,32.537
16.384,33.478
17.091,34.405
17.751,35.401
18.404,36.503
18.974,37.596
19.59,38.722
20.345,39.892
21.082,41.259
21.975,42.673
22.939,44.122
23.968,45.845
25.125,47.634
26.323,49.398
27.816,51.352
29.399,53.586
31.08,55.958
32.744,58.271
34.981,60.883
37.239,63.742
39.641,66.723
42.391,69.768
45.38,73.33
48.726,76.877
52.225,80.245
56.426,84.855
60.941,89.272
66.074,93.77
71.627,98.714
77.171,104.54
