,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,2.563069537794275,1.138454575948481,-0.47447723932241215,-1.8342853491850284,-3.3889278194715406,-4.90391730359009,-6.275694566487708,-7.882316140473772,-9.408749215023096,-10.773779177668526,-12.272297507756365,-13.748730499416315,-15.26639517851771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13.397985835063984,14.028592995217782,14.69197971481523,15.337674800195504,16.00603931418244,16.537310712292236,17.181629693752026,17.9294805029897,18.59230400527626,19.269267242876815,19.958683410416292,20.510210162812637,21.341853984022112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-13.900129679649304,-12.261508850244827,-10.488541947377849,-8.830933965219657,-7.091006719713729,-5.366301003229372,-3.7320345407943813,-2.0182253425308674,-0.4152898456688296,1.2940093981470342,3.040110231171916,4.710634364609948,6.4407361839665045,8.24912661137046,9.893453379093993,11.635197220762576,13.296738526481395,15.126045498525121,16.86291219303961,18.574099779467304,20.336075475415946,22.143473748033927,23.85801881842078,25.792228684770592,27.427814281219813,29.265922100865115,31.07733038025535,32.88142888562181,34.642354641880644,36.319921547961584,38.13980855824677,39.885685006512205,41.55812625228004,43.30082211584496,44.973777083341524,46.81039843635981,48.50434408036606,50.36990379861054,51.99729444802979,53.65938429494797,55.41009567143544,57.19678311968131,58.83230664267248,60.66251560768058,62.329117943759584,64.02058791615947,65.79978934245366,67.4328093637568,69.1457179662286,70.8166401475717,72.47820803678428,74.21698891853734,75.94931060469337,77.47803949074175,79.29401614088376,81.00469680643947,82.68031808267216,84.43621931863562,86.08943592751332,87.75418321890217,89.53593530672225,91.1860293132312,92.94807500164623,94.66939859555849,96.4334440893583,98.10419803937481,99.86314406353937,101.54449621413923,103.30089555658233,105.13141822081487,106.8835042529632,108.60633294127861,110.3080205052775,112.07555528041334,113.8319044374275,115.59228843161574,117.36159721696964,119.10918764559666,120.89309139384837,122.59260745092031,124.40428301650307,126.2164981463052,127.89450041247231,129.7534061873178
4,25.943160984045864,26.866878914712665,27.5446357536827,28.398484012061463,29.052415369033792,30.000954375176,30.795600755822058,31.548450282917194,32.37328790332041,33.20783106144397,34.020166245430886,34.75061620224257,35.56105140773065,36.37556563024001,37.1867791127473,37.8738377133539,38.6080938452937,39.33051036497277,40.096495636064596,40.92844170781588,41.560502666037074,42.32246803131844,42.99893483032976,43.77937661354475,44.51427509146481,45.12334542045847,45.982272047743145,46.71463304369669,47.41905113977014,48.14997276348929,48.994635967407845,49.74706623902673,50.428952401530516,51.159326446663485,51.97316937594245,52.78366378757419,53.57337567503342,54.315489382777734,55.07824517418209,55.850298634189116,56.532751452572995,57.388159072660045,58.07116799561401,58.70650710822457,59.662950032204506,60.33937352227491,61.066698881832636,61.85582593119235,62.60886245197437,63.31996947788774,64.04725516264624,64.77079637690562,65.65043739502643,66.26833505788021,67.07139214000429,67.8288353869808,68.50666518329379,69.26626048467601,70.06688635462777,70.95295573917939,71.70032198137156,72.43005623172564,73.22771589384053,74.00489794682362,74.7319203434813,75.51966942910538,76.26324775766851,77.0558170976486,77.865080836379,78.55664387066776,79.24562689329535,79.9528621098249,80.7534193721294,81.4984014274419,82.24068393537884,82.86238045061704,83.70811328027658,84.49072408805634,85.25848870378965,86.04520468474087,86.77039615556095,87.57697288633403,88.32469715416744,89.02220273404816
5,16.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
