8.7786,-3.6425
8.7835,-2.4776
8.6657,-1.7657
8.5459,-1.0092
8.6836,-0.53819
8.5967,-0.021949
8.7606,0.2377
8.7441,1.0674
8.7001,1.422
8.7133,2.0561
8.7804,1.8872
8.9726,2.6715
9.0396,3.0925
9.1898,3.7179
9.3556,3.8798
9.5353,4.3808
9.5764,4.7912
9.7821,5.455
10.039,5.7312
10.29,6.1463
10.509,6.5731
10.809,7.4252
11.034,7.7704
11.375,8.2979
11.745,8.6294
12.067,9.4461
12.378,10.025
12.827,10.812
13.201,10.998
13.621,11.633
14.142,12.317
14.582,13.264
15.024,13.718
15.457,14.399
15.99,15.104
16.75,16.082
17.102,16.792
17.748,17.832
18.502,18.109
19.267,18.84
20.083,19.676
