-999.49,-999.49,-999.49,-999.49,-0.24961,0.017853,-999.49,-999.49,0.36954,-0.50088,-0.26171
-999.49,-999.49,-999.49,-999.49,-0.30754,-0.073401,-999.49,-999.49,0.17487,-0.63104,-0.45338
-999.49,-999.49,-999.49,-999.49,0.078077,0.26083,-999.49,-999.49,-999.49,-0.36057,-0.2338
-999.49,-999.49,-999.49,-999.49,0.17162,0.037485,-999.49,-999.49,-999.49,-0.21014,-0.34542
-999.49,-999.49,-999.49,-999.49,-999.49,-999.49,-999.49,-999.49,-999.49,0.01,-0.065689
-999.49,-999.49,-999.49,-999.49,-999.49,-999.49,-999.49,-999.49,-999.49,-0.028095,0.20436
