-999.76,-999.76,-999.76,-999.76,-0.24,-0.3025,-999.76,-999.76,0.22,-0.7,-0.71959
-999.76,-999.76,-999.76,-999.76,-0.24,-0.3025,-999.76,-999.76,0.22,-0.7,-0.71959
-999.76,-999.76,-999.76,-999.76,0.01,-0.0525,-999.76,-999.76,-999.76,-0.54,-0.55633
-999.76,-999.76,-999.76,-999.76,0.13097,0.01,-999.76,-999.76,-999.76,-0.47469,-0.51551
-999.76,-999.76,-999.76,-999.76,-999.76,-999.76,-999.76,-999.76,-999.76,0.19939,0.1975
-999.76,-999.76,-999.76,-999.76,-999.76,-999.76,-999.76,-999.76,-999.76,0.26,0.19548
