,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,55.10791747841367,56.07067488395756,57.42535595567421,57.14273575230655,58.93913978368285,59.56918744227172,60.82616656561798,60.560843454968825,61.853776868482974,62.11761393117339,63.049631848981534,64.42090470420578,65.06008255648375,65.21439436486618,66.12112432909407,67.40890896491268,68.85233299159323,70.44464565211291,70.36050261643024,71.82738756000944,71.98033136630886,72.90868671876254,74.47326266434327,74.64146455226499,75.63834769676076,76.98397247691553,77.2409728449396,77.70994425845544,77.81266734864576,79.06292568702236,79.68008339551427,80.08360561025168
1,84.29256162044575,86.48015145416335,88.04719072919654,88.673331870282,91.18320593239012,92.19340628647484,95.06912943975716,95.65613655078675,97.44461406037708,99.95774989813003,101.26933372835879,102.92687886280135,105.01678470623585,106.57366301348407,109.06214137913076,109.70778530435885,111.27313144176993,113.67518460075014,115.3289296059162,116.63490518035488,118.48179904498913,120.70812607819846,123.15333336406286,123.95790837604385,125.77732772040058,128.18811624799127,130.31819013464485,132.07714177946792,133.3875489548476,134.19349638836374,136.78968388579526,137.97023171777
2,53.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,81.06900880147505,82.13247827520388,82.28892151395577,82.75510113680399,82.33401527352649,83.34785800290352,83.20095031777177,83.53605222077422,83.30704809823142,,,,,,,,,,,,,,,,,,,,,,,
4,151.90670195780203,152.3873389436315,154.53781122698163,155.40903056551576,157.3905105449477,158.64762705662673,162.42910102470103,162.90414287561708,166.10934507663345,,,,,,,,,,,,,,,,,,,,,,,
5,91.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
