,0,1,2,3,4,5,6,7,8
0,49.14410074699831,50.279862002693044,51.035223356352446,51.815244724520674,53.3653646955851,53.498533131798716,,,
1,72.70751431507605,74.0865174002519,75.57467522769741,77.8412126564472,79.53722572030907,81.80197916452089,,,
2,47.0,53.0,,,,,,,
3,81.06900880147505,82.13247827520388,82.28892151395577,82.75510113680399,82.33401527352649,83.34785800290352,83.20095031777177,83.53605222077422,83.30704809823142
4,151.90670195780203,152.3873389436315,154.53781122698163,155.40903056551576,157.3905105449477,158.64762705662673,162.42910102470103,162.90414287561708,166.10934507663345
5,91.0,99.0,,,,,,,
6,38.0,,,,,,,,
7,2.0,6.0,,,,,,,
