-1000,-0.06,-0.55143,-0.3,-0.38816,-0.26571,-0.68833
-1000,-1000,-0.48,-0.19277,-0.32043,-0.21256,-0.63306
-1000,-1000,-1000,-1000,-1000,-0.068889,-0.20222
-1000,-1000,-1000,-1000,-1000,-0.073023,-0.17048
