-999.4,-999.4,-999.4,-0.69354,-999.4,-0.4798,-0.56143
-999.4,-999.4,-999.4,-0.20534,-999.4,-0.077755,-0.17776
-999.4,-999.4,-999.4,0.043298,-999.4,0.091633,0.01
