,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-38.04563762733596,-38.311463457215595,-36.70669381405699,-36.12983224901778,-35.17340876945892,-33.60822330581873,-32.48762307842146,-32.74642831031938,-29.636402557291767,-30.542791590558902,-28.534256931866366,-27.72426881901412,-25.90992095488488,-25.0425377096581,-24.19774593094389
1,21.8614534922359,21.362997543299795,18.104965668340036,16.018892025258086,14.350079854372163,12.30448985354399,11.068353935532503,8.802536345880247,7.023203684078948,4.863449656269334,3.3196210725272124,1.2691240247719928,-0.7559732107994649,-2.9163143125811937,-4.323869872180206
2,0.0,15.0,,,,,,,,,,,,,
3,-17.60552393069529,-16.705143062428277,-15.225162520971029,-13.036887794660496,-12.846538996130572,-12.11669353575079,-11.142434650292188,-10.35316238682665,-8.182918686580402,-7.1403179623606,,,,,
4,-14.687117917568276,-18.05865638348767,-19.799130321002057,-23.566540682366185,-24.595859540647155,-26.222174571315346,-28.792199641760277,-31.12496732030575,-33.142620815573245,-35.543891917799755,,,,,
5,19.0,29.0,,,,,,,,,,,,,
6,4.0,,,,,,,,,,,,,,
7,0.0,2.0,,,,,,,,,,,,,
