,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,19.935322101790646,21.79781220119849,21.481285845537833,22.305868626574053,23.2978307210291,24.69069000473708,25.575157444112445,26.188162517217044,,,,,,,,,,
1,19.579906343907115,19.059955913383135,18.24255347966305,17.731417148417467,17.48932817890415,17.639943136694487,16.657847389803635,15.81522573696147,,,,,,,,,,
2,0.0,8.0,,,,,,,,,,,,,,,,
3,156.13332577987842,158.7085637570881,161.0403671754104,163.42427942603067,165.76831607093916,167.97555039026898,169.81790945212074,172.94297932625562,175.33647139640826,178.33074902493382,181.15186252141703,183.81558536913215,187.50455436660212,188.58137258308852,192.04284276385872,195.0521220295964,197.97159917837877,201.524988126508
4,15.52919866229265,15.62990878548066,16.79844428797649,17.03127092083826,18.108040090818687,17.612832631928274,18.40561765534282,20.302792313836825,19.887109272173273,20.92135913490691,21.392695620403707,22.60331527603491,24.535929451582014,24.920386545419692,25.481073617629175,26.731067159583034,26.88621434757013,28.112414549538094
5,82.0,99.0,,,,,,,,,,,,,,,,
6,74.0,,,,,,,,,,,,,,,,,
7,0.0,8.0,,,,,,,,,,,,,,,,
