-26.326,30.327
-20.845,26.496
-15.944,23.458
-12.973,20.834
-10.164,18.016
-8.4059,15.947
-6.8385,14.395
-5.5752,12.734
-4.4982,11.247
-3.859,10.153
-3.2071,9.2063
-2.747,8.2465
-2.3831,7.4086
-2.1205,6.7532
-1.8591,6.057
-1.733,5.4277
-1.5363,4.9018
-1.3149,4.4671
-1.0464,4.0183
-0.80303,3.6298
-0.54714,3.3124
-0.30801,3.021
-0.075695,2.7459
0.14724,2.5162
0.37503,2.3284
0.59602,2.1519
0.82154,1.9967
1.0522,1.8739
1.2938,1.7712
1.5467,1.6822
1.8192,1.6107
2.1123,1.5641
2.4324,1.5273
2.784,1.5069
3.174,1.5005
3.6062,1.512
4.0878,1.5364
4.6254,1.5688
5.2277,1.6216
5.8996,1.682
6.6546,1.7653
7.5002,1.8525
8.4519,1.965
9.5196,2.1027
10.72,2.2424
12.074,2.4161
13.594,2.5922
15.307,2.8251
17.224,3.0454
19.385,3.3091
21.798,3.6181
24.387,3.9114
27.298,4.266
30.56,4.5439
34.348,4.9548
38.453,5.3149
43.217,5.7603
48.626,6.2584
54.786,6.8138
61.973,7.6102
70.067,8.1154
79.82,8.9762
91.007,9.9739
103.97,11.062
119.02,12.247
136.45,13.378
