-3.9603,42.508
-2.0811,41.838
-0.45332,41.279
0.91085,40.952
2.2152,40.744
3.2326,40.625
4.2594,40.624
5.1762,40.681
6.0926,40.799
6.8878,40.964
7.7182,41.165
8.4676,41.406
9.2068,41.678
9.8172,42.009
10.599,42.336
11.55,42.682
12.638,43.044
13.61,43.429
14.598,43.839
15.586,44.282
16.628,44.751
17.646,45.249
18.684,45.774
19.819,46.326
20.949,46.902
22.12,47.497
23.365,48.123
24.555,48.776
25.818,49.445
27.129,50.143
28.509,50.856
29.979,51.586
31.499,52.331
33.205,53.099
34.929,53.893
36.789,54.688
38.699,55.489
40.758,56.322
42.951,57.156
45.338,58.003
47.723,58.855
50.378,59.735
53.025,60.61
55.9,61.489
58.712,62.406
61.815,63.327
65.011,64.247
68.183,65.179
71.543,66.119
