-12.078,45.201
-10.523,44.304
-8.9862,43.558
-7.4775,43.066
-5.98,42.665
-4.5297,42.399
-3.0946,42.191
-1.6869,42.094
-0.30258,42.033
1.0611,42.036
2.4225,42.094
3.7663,42.197
5.1152,42.343
6.4435,42.542
7.7758,42.768
9.103,43.028
10.423,43.319
11.784,43.643
13.17,43.999
14.562,44.397
16.042,44.826
17.491,45.289
18.979,45.784
20.514,46.31
22.05,46.864
23.657,47.442
25.319,48.054
26.957,48.696
28.681,49.356
30.397,50.046
32.186,50.756
34.036,51.486
35.911,52.227
37.866,52.997
39.833,53.792
41.852,54.592
43.909,55.396
45.966,56.233
48.091,57.073
50.289,57.928
52.461,58.785
54.777,59.676
57.054,60.56
59.465,61.448
61.803,62.371
64.325,63.301
66.928,64.226
69.482,65.166
72.195,66.108
