11.845,10.313
8.4864,8.2462
6.0118,6.7437
4.4579,5.273
3.5332,4.3716
2.9184,3.5048
2.5479,2.778
2.381,2.3315
2.1987,1.8526
2.084,1.4209
2.014,1.0796
1.9903,0.74391
2.0079,0.46224
2.058,0.21628
2.1362,-0.020581
2.2391,-0.22668
2.3617,-0.41722
2.5023,-0.6035
2.6601,-0.7784
2.834,-0.9537
3.0257,-1.1293
3.2333,-1.3077
3.4608,-1.4912
3.7057,-1.6848
3.972,-1.8864
4.2571,-2.1039
4.5647,-2.3324
4.8935,-2.5817
5.2461,-2.8475
5.6209,-3.1402
6.0237,-3.452
6.4562,-3.7967
6.9148,-4.1673
7.4051,-4.5823
7.921,-5.0241
8.4831,-5.5189
9.0649,-6.0502
9.6874,-6.6503
10.341,-7.2898
11.049,-8.0042
11.784,-8.7684
12.57,-9.6426
13.376,-10.566
14.248,-11.61
15.151,-12.714
16.098,-13.983
17.144,-15.305
18.287,-16.751
19.614,-18.254
21.013,-19.993
22.614,-21.782
24.317,-23.841
26.166,-25.893
28.139,-28.387
30.536,-31.066
32.914,-34.118
35.619,-37.268
38.568,-41.155
42.024,-45.229
45.746,-50.001
49.38,-54.675
53.641,-60.49
58.498,-66.667
64.018,-73.989
69.497,-81.856
75.519,-91.216
82.38,-100.7
