,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,15.724243689518284,16.290487885352476,17.665200904041367,18.897398444142326,19.37818250494592,21.076706768702472,23.001869779304386,23.673889265314912,25.75856015151193,27.6222319948207,27.652964800048068,29.855340417309915,31.26710324490877,33.17932598786318,33.61842756956459,34.640017995165785,36.64262649667263,36.829963861115914,38.95949074435739,39.82173143997239,40.9959828773799,41.783505325947154,43.475118971817245,44.539517570838285,45.56483447720466,46.595905534152315,47.963333371105264,49.02461825780439,48.770375411418556,51.08645309329411,53.282658803629545,53.614302656775855,55.08236585613369,55.61886414962597,57.02363275563206,57.42739035101107,59.48558698773111,60.011812032472754,61.6750714776416,62.4621140715535,63.87507721423042,64.57861382741726,65.33472697481784,66.73163147337135,67.75909082146528,68.77533772760884,69.28766270671686,70.7162024219899,70.43035416890518,72.5880200809828,72.65169189385996
1,-5.989523399191291,-4.667110474922667,-4.804801164717229,-4.43654739076294,-3.795446685934573,-3.0428154113418198,-3.943688494387305,-2.6405554034495498,-2.32367622975109,-1.6648900728945693,-1.4841261295131252,-0.4796906557769624,-0.6442240606327809,0.6157185619748801,-0.023250067067460245,0.9801862872286554,0.16248577009304244,2.6304655227916753,3.2389748920339665,2.589618071031784,2.5332084840166345,4.026752211239479,3.4950300062254023,4.534843939609641,5.34015531836111,6.114878785233552,6.375703907138432,7.974925925495674,8.130839542776439,7.7924581518294405,8.831046691079347,10.244292391760952,10.437051339711571,10.57605566560149,12.072104110451239,13.210103859817192,12.902822656638692,14.370385270664931,15.092046415016537,15.924231175313846,17.709044326568964,18.015209645210117,18.62156999464129,20.46963763231003,21.455594678953062,22.481180201243813,24.471384731394025,25.21936469412817,26.01141185764163,26.658332154780254,28.00732602811445
2,5.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,88.571157093807,90.55195311177302,90.90528150525165,91.89555533642951,93.365322793288,95.47503712950962,97.50105746149246,99.46732573944954,101.47882800536472,102.86660359652308,103.8329274411087,106.35364831381949,107.02343135999007,109.05089920873826,110.75859782501095,112.02300109394652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,37.40318027988582,37.3770855188914,38.171611511755934,38.3802984599065,37.804702163253474,38.80016221609971,38.22280173043037,39.39082911539037,39.008901280110706,39.80136467107031,40.21474190574504,39.871699118322695,39.789393769971504,41.972018849117816,42.459998553052046,42.32159084883644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
