,0,1
0,"[array([ 7.79096927, -0.13353021]), array([ 8.35281492,  0.32491702]), array([ 9.07279286,  1.94637875]), array([ 9.89632036,  2.50651501]), array([ 9.84118978,  2.05345858]), array([ 10.43324716,   2.270612  ])]","[0, 6]"
1,"[array([ 15.72424369,  -5.9895234 ]), array([ 16.29048789,  -4.66711047]), array([ 17.6652009 ,  -4.80480116]), array([ 18.89739844,  -4.43654739]), array([ 19.3781825 ,  -3.79544669]), array([ 21.07670677,  -3.04281541]), array([ 23.00186978,  -3.94368849]), array([ 23.67388927,  -2.6405554 ]), array([ 25.75856015,  -2.32367623]), array([ 27.62223199,  -1.66489007]), array([ 27.6529648 ,  -1.48412613]), array([ 29.85534042,  -0.47969066]), array([ 31.26710324,  -0.64422406]), array([ 33.17932599,   0.61571856]), array([  3.36184276e+01,  -2.32500671e-02]), array([ 34.640018  ,   0.98018629]), array([ 36.6426265 ,   0.16248577]), array([ 36.82996386,   2.63046552]), array([ 38.95949074,   3.23897489]), array([ 39.82173144,   2.58961807]), array([ 40.99598288,   2.53320848]), array([ 41.78350533,   4.02675221]), array([ 43.47511897,   3.49503001]), array([ 44.53951757,   4.53484394]), array([ 45.56483448,   5.34015532]), array([ 46.59590553,   6.11487879]), array([ 47.96333337,   6.37570391]), array([ 49.02461826,   7.97492593]), array([ 48.77037541,   8.13083954]), array([ 51.08645309,   7.79245815]), array([ 53.2826588 ,   8.83104669]), array([ 53.61430266,  10.24429239]), array([ 55.08236586,  10.43705134]), array([ 55.61886415,  10.57605567]), array([ 57.02363276,  12.07210411]), array([ 57.42739035,  13.21010386]), array([ 59.48558699,  12.90282266]), array([ 60.01181203,  14.37038527]), array([ 61.67507148,  15.09204642]), array([ 62.46211407,  15.92423118]), array([ 63.87507721,  17.70904433]), array([ 64.57861383,  18.01520965]), array([ 65.33472697,  18.62156999]), array([ 66.73163147,  20.46963763]), array([ 67.75909082,  21.45559468]), array([ 68.77533773,  22.4811802 ]), array([ 69.28766271,  24.47138473]), array([ 70.71620242,  25.21936469]), array([ 70.43035417,  26.01141186]), array([ 72.58802008,  26.65833215]), array([ 72.65169189,  28.00732603])]","[5, 56]"
2,"[array([ 13.772896  ,   5.76181838]), array([ 15.16179951,   5.67204788]), array([ 15.53166144,   5.96954366]), array([ 15.44811687,   6.84785069]), array([ 16.12197508,   7.40169553]), array([ 17.22846492,   7.617123  ]), array([ 18.37362566,   7.83854276]), array([ 18.29978028,   8.36336912]), array([ 18.62385407,   8.47226978]), array([ 19.5105883,   9.4469627]), array([ 20.01772332,   8.89917707]), array([ 20.82919413,  10.29017352]), array([ 22.36406057,   9.38281319]), array([ 22.95800834,  11.02629625]), array([ 23.75537285,  11.9266558 ]), array([ 25.58800694,  12.41266891]), array([ 24.51913474,  13.8677055 ]), array([ 26.85030356,  14.69491105]), array([ 27.0414103 ,  15.66433581]), array([ 28.92425068,  15.58439585]), array([ 29.61474336,  16.77367465]), array([ 30.23162373,  18.11452987]), array([ 30.95181279,  18.07444925]), array([ 32.66133514,  19.13070446]), array([ 34.01086629,  18.32411385]), array([ 35.2416973 ,  20.06385093]), array([ 36.37883897,  20.60253333]), array([ 37.54537767,  21.60510285]), array([ 38.64978995,  21.90152374]), array([ 40.57777162,  21.73270397]), array([ 42.68505179,  22.04185651]), array([ 43.59739768,  22.87677456]), array([ 45.59618609,  23.66024057]), array([ 46.78706784,  24.92797197]), array([ 48.66030295,  24.08235837]), array([ 51.11515698,  26.36009807]), array([ 53.03642822,  25.07428064]), array([ 55.19372602,  26.55011876]), array([ 57.42304936,  26.28080194]), array([ 58.7884546 ,  27.78651011]), array([ 60.50795623,  27.52165479]), array([ 61.43783813,  28.93061331]), array([ 63.98803716,  29.88667627]), array([ 65.85407217,  30.0684034 ]), array([ 68.38337719,  29.83178   ])]","[12, 57]"
3,"[array([ 88.57115709,  37.40318028]), array([ 90.55195311,  37.37708552]), array([ 90.90528151,  38.17161151]), array([ 91.89555534,  38.38029846]), array([ 93.36532279,  37.80470216]), array([ 95.47503713,  38.80016222]), array([ 97.50105746,  38.22280173]), array([ 99.46732574,  39.39082912]), array([ 101.47882801,   39.00890128]), array([ 102.8666036 ,   39.80136467]), array([ 103.83292744,   40.21474191]), array([ 106.35364831,   39.87169912]), array([ 107.02343136,   39.78939377]), array([ 109.05089921,   41.97201885]), array([ 110.75859783,   42.45999855]), array([ 112.02300109,   42.32159085])]","[70, 86]"
4,"[array([ 124.50627018,   48.41444564]), array([ 125.81082452,   49.22044465]), array([ 126.20837073,   50.82671114]), array([ 128.04465133,   50.98403509]), array([ 129.36046783,   51.74495619]), array([ 130.05767785,   51.34247991])]","[87, 93]"
5,"[array([ 115.36197137,   43.3300293 ]), array([ 117.02645939,   44.9302948 ]), array([ 118.83113794,   45.3851687 ]), array([ 119.66297801,   45.19322922]), array([ 122.16031383,   45.97981549]), array([ 124.90106328,   45.95236365]), array([ 126.14242365,   46.80223123]), array([ 127.76602757,   46.99766893])]","[86, 94]"
6,"[array([ 40.22972343,  19.21718174]), array([ 40.6513038 ,  19.44481727]), array([ 42.5248627 ,  21.44474211]), array([ 42.85663127,  22.41671301]), array([ 44.63846045,  24.13783472]), array([ 47.2816764 ,  25.89149157]), array([ 48.93171095,  26.3571773 ]), array([ 52.03552752,  27.55335944]), array([ 53.616331  ,  30.41023127]), array([ 55.50999139,  30.57429177]), array([ 57.54190046,  31.59365666]), array([ 58.57086265,  31.93363116]), array([ 61.40851933,  34.07662157]), array([ 63.75122026,  35.57423327]), array([ 64.96193521,  35.85167441]), array([ 68.52905434,  38.37412576]), array([ 71.01010813,  38.98602718]), array([ 71.90039668,  40.6719877 ]), array([ 74.83055065,  41.2148479 ]), array([ 76.95001611,  42.10157952]), array([ 79.86280866,  44.50816213]), array([ 82.76164482,  44.8463378 ]), array([ 84.01395758,  47.32849527]), array([ 85.79523365,  48.58101254]), array([ 89.08945236,  49.78275628]), array([ 89.40288205,  50.93301811]), array([ 91.7553921,  52.0836849]), array([ 93.46458971,  52.37796906]), array([ 96.46723543,  53.38136834]), array([ 98.88997707,  54.37460156]), array([ 100.26200876,   56.6351325 ]), array([ 101.90151197,   57.32289426]), array([ 103.49793598,   58.79578856]), array([ 105.48816449,   60.33726464]), array([ 108.13041335,   61.48353874]), array([ 110.17233589,   62.50536881]), array([ 111.39372484,   63.95697421]), array([ 112.49108616,   65.36769483]), array([ 113.86449093,   66.4050018 ]), array([ 115.66359694,   69.08683174]), array([ 116.76503508,   69.95455134]), array([ 119.0543967,   71.0140703]), array([ 120.65363826,   71.77732638]), array([ 122.01282676,   72.69067896]), array([ 123.41802851,   74.28254811]), array([ 124.43365531,   76.0654844 ]), array([ 126.12335013,   77.74781837]), array([ 127.45276384,   78.59011882]), array([ 129.85835458,   80.59893437]), array([ 130.60983648,   82.29891715]), array([ 131.57598348,   82.1057098 ]), array([ 133.51924606,   83.64745183]), array([ 132.84552767,   83.95911014]), array([ 135.00455377,   85.33170224]), array([ 135.51792591,   85.9591276 ]), array([ 137.34746137,   86.7101252 ]), array([ 138.61209   ,   87.41472038]), array([ 139.05059363,   88.48811965]), array([ 140.64445661,   88.6919576 ]), array([ 141.28251159,   88.57644613]), array([ 141.22167282,   89.62122094]), array([ 143.27371995,   89.69433128]), array([ 143.93613546,   89.64194676]), array([ 144.10911085,   91.27760697]), array([ 146.07818013,   90.7268048 ]), array([ 146.40204904,   92.75695816]), array([ 147.4721346,   92.8815056]), array([ 149.19795069,   93.41290482]), array([ 149.79047334,   93.83622136]), array([ 149.51427344,   95.67538947]), array([ 151.05906187,   95.47427411])]","[29, 99]"
