,0,1,2,3,4,5
0,3.2476977385518278,4.516000675365589,5.433663371283303,5.545917158584004,7.655449220872162,8.816716938627929
1,8.599129645535537,7.968263051760386,9.499006748133255,9.797536397191168,9.044991814942085,10.050141055322403
2,0.0,6.0,,,,
3,21.825069713219825,23.51102574537137,23.430427468506522,24.152632639621846,24.84517256431616,25.337739027852383
4,26.88160398179212,27.33461815621475,27.978277610240667,29.437129482443908,30.0863209280399,31.3858762073421
5,14.0,20.0,,,,
6,8.0,,,,,
7,0.0,2.0,,,,
