,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,-21.371257411033277,-20.002130497148983,-18.435249739083844,-16.83114050145501,-15.49028894241275,-13.962212208530959,-12.471487384518682,-10.912935832473709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21.37771555646296,22.129850571757228,23.073125196626854,23.853313310719027,24.635894503631743,25.533118781015755,26.414713300515228,27.032952282324924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-10.244145154432053,-11.31238306947027,-12.26990663900793,-13.234950839469432,-14.209204043074127,-15.255347735415869,-16.33464331913321,-17.214683992804293,-18.205055673688744,-19.160869710998973,-20.235038569597172,-21.221722122281072,-22.092093644938164,-23.26867165438688,-24.15913050500522,-25.033901017939783,-26.03217024411152,-27.154016810413967,-28.120456410536896,-29.079250441859067,-30.071939186071543,-31.062562358638136,-32.08980349077952,-33.01943863921569,-34.11491426049871,-35.12310024925018,-36.190443105546166,-37.08740799348868,-38.12791654160062,-39.2651317415486,-40.10875546687577,-41.15724783964937,-42.05255308868049,-43.20165754461126,-44.10649770775551,-45.06830228884933,-45.99733804921222,-46.955586018774824,-48.05635947571261,-49.009375838220336,-50.04994613154739,-51.001629987062366,-51.99832421571223,-52.960612546286754,-53.978856815247624,-54.929172127369334,-55.83064564396081,-56.823661664646814,-57.724190796906015,-58.744642506318634,-59.672705336285986,-60.65142308069608,-61.63659900368166,-62.693162168570716,-63.542670982874675,-64.53435422919604,-65.56254872582485,-66.475261726954,-67.5411750518096,-68.47155475061841,-69.42490172151071,-70.3744331139624,-71.35028275115309,-72.1952903935446,-73.20546146679186,-74.15357811895996,-75.00592350277914,-75.96115544879035,-77.01790188794813,-77.93770459393733,-78.906107593629,-79.85530101807255,-80.81571448295803,-81.7055123758855,-82.62363691958306,-83.46388455294453,-84.30256620356357,-85.2770507291129,-86.1808393198075,-87.10631020614585,-87.9748855564955,-88.72170725036777,-89.70410258645556,-90.57102164174093,-91.59631206456406,-92.41165016413882,-93.33386856534331,-94.26980742734924,-95.1799930514411,-96.07240726260154
4,27.36151024080416,25.971333058729975,24.764706187812436,23.511032035818026,22.12315090560335,20.86625552870842,19.661492480017458,18.181444923792334,16.87228739719602,15.538192288976035,14.225808220753613,13.02872538007855,11.647321369767035,10.25288148619298,8.94770952520933,7.680786345977565,6.308969825845448,5.075311132759004,3.831166027616408,2.5666625035453214,1.3486405324612547,-0.0033310649833500072,-1.2181145748579634,-2.4856865278808407,-3.881694996045652,-4.994849888661181,-6.267481671185528,-7.4888888641528775,-8.838246513594175,-9.991782986667932,-11.185343601756138,-12.605776851698808,-13.811610232352704,-15.107400515476042,-16.272900504548918,-17.547991356982816,-18.79915240790865,-20.049281089214176,-21.341390260310323,-22.656848575480947,-23.879535528995707,-25.093766035788654,-26.344172310917884,-27.71233653675132,-28.833525743965,-30.153016769344298,-31.46892127482542,-32.76978063247599,-34.053471303241466,-35.27316391615981,-36.64748591703355,-37.84226967865742,-39.10997408978836,-40.422594602256794,-41.778145560645434,-42.95011547595428,-44.295418011281335,-45.661003787490515,-46.940337836612386,-48.171334474899815,-49.55373719435881,-50.82041642406661,-52.03908366915996,-53.27710684736228,-54.474438132894804,-55.76865837897231,-57.002320606092944,-58.25419991457555,-59.33000100641983,-60.653824592970565,-61.911559707089545,-63.150363381264874,-64.27753296514426,-65.50089068108203,-66.72821613088993,-67.88523443604673,-69.0415041403216,-70.27847816489272,-71.37930911335715,-72.49765006463605,-73.82040765487488,-75.04875693663692,-76.22326820735383,-77.5234228859287,-78.68378601554443,-79.93697086814872,-81.18634315662541,-82.30561737711166,-83.59574288456237,-84.74856778804474
5,10.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
