,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,-9.760964355253549,-12.156024974454107,-13.925544078182185,-15.800365556964561,-17.722824330765263,-20.103285835511556,-22.396832205657095,-25.016133402561564,-27.210431419597352,,,,,
1,13.6276379795665,13.412121015055884,12.819126163929006,13.437571697308877,12.419482309196791,11.8229463627947,10.297219627619327,9.477034715891797,8.316798156885172,,,,,
2,0.0,9.0,,,,,,,,,,,,
3,-29.9226222112049,-29.574124549256325,-28.15513841902579,-28.87387955914914,-27.970828695054646,-26.11285508283892,-25.435198294486145,-25.669928963018368,-24.46411455571923,-24.267446333960798,-23.6097566204997,-23.338589482871917,-23.08602903744064,-22.357790492518227
4,3.512514504757449,2.8661992296536702,3.169930949911677,1.5800297765051599,2.454507421395854,2.7987437244690043,1.8814207748427592,2.8007051894049364,1.6813180923389148,2.05886133121674,1.3361102851959201,2.05152496387526,1.636876570695037,1.2278426323717777
5,11.0,25.0,,,,,,,,,,,,
6,2.0,,,,,,,,,,,,,
7,0.0,3.0,,,,,,,,,,,,
