-999.22,-999.22,-999.22,-0.45984,-999.22,-999.22,0.63201,0.51303,0.20194,0.17398
-999.22,-999.22,-999.22,-0.13286,-999.22,-999.22,-999.22,0.49126,0.35632,0.090645
-999.22,-999.22,-999.22,0.01,-999.22,-999.22,-999.22,0.51476,0.35821,0.23186
-999.22,-999.22,-999.22,-999.22,-999.22,-999.22,-999.22,-999.22,0.55127,0.49287
-999.22,-999.22,-999.22,-999.22,-999.22,-999.22,-999.22,-999.22,0.47872,0.33359
