-1000,2.02,0.52,-1.3967,-0.88,-1.4324,-1.5425,-1.6928
-1000,-1000,-0.48,-0.91333,-0.63,-0.73,-1.5425,-1.7374
-1000,-1000,-1000,-0.98,-1.33,-0.68,-1.0752,-1.3967
-1000,-1000,-1000,-1000,-0.48,-1.1764,-0.73,-1.2467
-1000,-1000,-1000,-1000,-1000,-1000,-1.08,-1.4159
