-1000,-1000,-1000,-0.78117,-1.2621
-1000,-1000,-1000,-0.70857,-1.1633
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
