22.134,58.464
22.342,59.389
22.849,60.219
23.18,61.309
23.605,62.379
23.972,63.419
24.255,64.416
24.694,65.32
25.026,66.398
25.588,67.411
26.022,68.365
26.625,69.462
27.158,70.52
27.792,71.721
28.363,72.995
29.072,74.378
29.813,75.82
30.631,77.284
31.453,78.83
32.338,80.493
33.281,82.302
34.37,84.225
35.481,86.28
36.719,88.429
38.108,90.748
39.427,93.178
40.867,95.695
42.447,98.352
44.19,100.98
45.776,103.84
47.858,106.74
49.859,109.51
52.079,112.53
54.415,115.66
57.107,119.12
59.916,122.38
62.567,125.57
65.919,129.14
70.557,132.61
