,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,28.706279594430388,29.278207099516745,31.86319017377883,30.680407056528924,32.51213685365158,33.46465981164271,35.1978972067258,35.151561889855,36.25974749393758,38.202424043840146,38.53798735330781,38.757615647606634,40.203284804458214,42.0351248002194,,,,,,,,,,,,,,,
1,49.137082224491834,49.70332151977792,50.68232460505588,52.04160378678479,53.08538202741685,55.776779320395036,56.99841907946635,57.837757173591605,60.0817638107486,61.8920933193888,63.57006759671528,64.51092195256695,66.55049294873301,68.16958301441917,,,,,,,,,,,,,,,
2,33.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,65.39388004660863,65.5258495928843,66.4788766911349,67.59809337861677,67.9212850537459,69.90482656473542,70.22111322669441,70.42801788213661,71.4979102763184,71.96768784253557,72.00419014726629,73.28501074419187,73.99751919542126,74.5433239934469,74.94399830150488,76.28125350112475,77.16294885088861,78.80648341914453,79.71221823311355,80.44170273330542,81.58753785270304,83.19827219297173,84.74597418306719,85.08762967097893,85.38861093652217,85.79646206522763,87.4950560267317,87.01055967542955,88.8474667631939
4,114.09303809397792,115.13636234929757,116.17951485033312,118.8165969326923,120.31112422549263,120.89633948878081,122.92467346238631,124.94365040152205,125.68081602016606,126.20054628615071,128.27567102172588,129.45792087299301,131.19714970903752,132.17714793855797,133.65170605405117,135.18566607292752,134.99711176842456,137.49691215980113,139.6936670677969,139.5772202058189,141.3643708712585,141.53640665628743,142.59968735905636,144.0155711914159,144.50093755174288,144.90699988710696,145.4913354617642,147.10226288978856,147.47826477138022
5,71.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
