-999.23,-999.23,0.12594,-0.33783,-999.23,0.13955,-0.51351,-0.63596
-999.23,-999.23,0.47682,0.01,-999.23,0.30281,-0.35025,-0.48739
-999.23,-999.23,-999.23,-999.23,-999.23,-999.23,-0.027904,-0.18175
-999.23,-999.23,-999.23,-999.23,-999.23,-999.23,0.065336,-0.11648
-999.23,-999.23,-999.23,-999.23,-999.23,-999.23,0.42526,0.30281
