-1000,-0.53238,-0.62253,-1.0633,-1.2943,-1.4467,-0.85121,-1.4244
-1000,-1000,-0.23,-0.73,-1.1878,-0.86636,-1.7467,-1.7414
-1000,-1000,-1000,-0.98,-1.2982,-1.28,-1.6723,-1.6467
-1000,-1000,-1000,-1000,-0.48,-1.1764,-0.43,-0.32286
-1000,-1000,-1000,-1000,-1000,-1000,0.52,-0.23
