,0,1,2,3,4,5,6,7
0,10.729703756415807,11.17198155539948,11.989949973206542,13.64654128870123,14.438106196524634,14.946599339544225,,
1,-16.80642965366568,-18.067983305462835,-20.059362428346795,-19.516826244331142,-21.006159741897257,-21.92840082866674,,
2,0.0,6.0,,,,,,
3,32.56450438590587,33.31105751299926,34.83001827143385,35.47365254053703,37.68082379848408,39.40068812683608,40.476544077590844,39.29399112133546
4,-36.63863321561477,-36.82928476893218,-37.36267532022371,-40.215515144340536,-41.187570576467984,-42.14890305423659,-43.057402252414015,-43.711757592612486
5,17.0,25.0,,,,,,
6,11.0,,,,,,,
7,0.0,3.0,,,,,,
