,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,-8.075421197385701,-9.753521854063546,-11.706171501281846,-13.010385540150265,-14.77888157353083,-17.12279726387341,-18.985177475790746,-21.207092201936888,-22.395834252975728,-23.992681145921892,-26.750302870687342,-28.92588588063345,-31.34985799677474,-33.25520577179863,-36.722894605704084,-39.4919431065011,-41.292396616193734,-44.158047446049046,-47.00135229610195,-49.75565600803691,-52.25525494657868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-39.79612707840065,-38.857605005974044,-37.669079732755975,-36.21577981179647,-35.63633917348819,-35.533555125628304,-34.11774771517264,-34.29172891333448,-33.18903779112229,-33.143337398206214,-31.26922231735824,-31.08580428203713,-28.81853565280797,-28.14618961467594,-28.364004457624024,-27.855150408835797,-25.293362225748314,-25.893750714599193,-25.25347836185349,-24.51997517025378,-23.95543202763653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-58.901349883718225,-59.59791049374874,-60.69563124475037,-61.92980010887841,-63.17525647910838,-63.884235492041086,-64.71120394582726,-66.10948865367891,-67.01457249028586,-68.17697747633872,-69.4229424220394,-70.4637722237749,-72.79503843760915,-73.30709242138684,-75.16003969846807,-75.65109889104195,-77.12009322497252,-77.57951141302341,-78.45212859817262,-79.40718059600191,-80.94329856976357,-82.06794170313141,-82.31843220193751,-84.20278010677927,-84.21508606865132,-85.28337044337994,-86.03467240613752,-87.15954382578106,-88.8929458803833,-89.66829060636955,-90.28693044711993,-92.97732283168261,-92.55678177619603,-96.20670537560848,-96.49131576196598,-98.34262310606475,-99.9584026229573,-100.7201072155864,-103.23632650906183,-103.82306454410565,-104.64162606868643,-107.35661485089292,-107.4953883464602,-109.13130326584856,-109.91297062030229,-112.83123683201703,-113.27226049832304,-116.31621609885245,-118.41361118988695,-120.64543833640111,-121.73832356074942,-124.4944556317269,-126.28059933241413,-128.05871080429213,-129.37886034198584,-131.2223926254074,-133.1950642382503,-135.5239426771137,-135.94664530512412,-137.54896390765526,-139.4834346376409,-141.29415744567626,-141.89236434225936,-143.61817203415916,-144.56525889860364,-146.5897618478852,-147.38477622229877,-148.78409106829417,-150.1881526903691,-151.94744580999077,-152.93761598161825,-155.04596377900336,-155.70850474674444,-157.41682015200047,-157.93520785415166,-158.5033265940815,-159.20910160956936
4,-19.87072204535391,-20.960736365538356,-20.7230322032834,-22.755057014567853,-23.493885555966028,-24.129520167470382,-25.032817149725044,-26.152827721603458,-25.433621861003825,-26.649432897701587,-26.776149102243785,-27.578071617517754,-29.411513569370108,-29.158446497182734,-30.006276556909842,-30.347847315129776,-29.631736569789407,-29.304879007741693,-29.83408555931178,-29.334609528993823,-30.858160357281776,-30.526946394175905,-30.207812122618943,-30.59591486066141,-31.026183464217123,-30.89458177928997,-30.725862677974217,-30.12141653589176,-29.85960902445485,-29.424602712297734,-28.99897003050118,-28.549499357380537,-28.77457296873111,-27.96472442785097,-27.522404632706994,-26.558463473457156,-25.31318638004817,-24.999744228085166,-24.27308932227288,-23.199515463582063,-23.476123544506333,-22.841956704902515,-20.79710240727513,-19.32699399292992,-18.92349896886053,-17.93921658741185,-17.365509788403493,-16.60131327681208,-15.644484590142847,-14.685445725049703,-14.180369795611533,-12.675472711537596,-11.924901988840311,-11.019681024841551,-10.374907426308686,-9.23253364614636,-9.569286283509646,-9.093962404509597,-9.076642093861484,-6.561731360510533,-6.861171327207698,-6.009815002178065,-5.467872805320585,-4.451724458733519,-4.733320570750532,-4.346541910184902,-3.5112832392660778,-2.938136697859609,-2.737152356487633,-1.7661418703647858,-1.5645638011355822,-2.1722330919847286,-1.8831242425440649,-0.2371135635084063,-0.6379069241666093,-0.40026155323082735,0.8993015794474772
5,23.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
