,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,32.750477552013386,33.639789347215284,35.65418996701526,36.04413677728329,37.55994690888299,37.68241523658242,,,,,,,,,,,,,,,,,,,
1,16.76793715429234,16.794870325529228,17.1563374530606,16.873345001344724,18.651811615565684,19.361764834436528,,,,,,,,,,,,,,,,,,,
2,18.0,24.0,,,,,,,,,,,,,,,,,,,,,,,
3,52.20553909060011,51.556708181021705,52.81691102846722,54.622429594802185,55.18021281404135,56.64923788137829,57.15204024097999,59.13048639862379,59.219047072833675,61.02265169434812,62.73387352897865,63.460739348207134,65.39656929028612,65.61357104863293,67.38796653030529,68.8841214963162,70.11920315616568,70.36460074489722,72.63820803411748,74.14220579445356,75.2833602354739,77.04251794594592,77.37639716606034,79.60551247425424,80.69911291494665
4,37.30148730294094,38.44527339632179,39.16368116304766,39.29380338630093,41.380503842373884,41.75656755774631,44.00082538714451,44.61195545537368,45.88305909566459,47.939977919523116,48.7870152902047,50.28619953522518,51.280698567375374,52.628362841971075,54.192792787446244,55.91615524766295,57.865833508656074,58.60485482961712,60.65810351637885,62.17427846303315,63.47534852656878,65.77500392925334,67.03494160707639,67.84224079222103,69.80706372899527
5,42.0,67.0,,,,,,,,,,,,,,,,,,,,,,,
6,18.0,,,,,,,,,,,,,,,,,,,,,,,,
7,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
