-1000,2.02,-0.64667,-0.47495,-1.2467,-0.28682,-1.3967,-1.6723
-1000,-1000,-0.23,-0.70727,-0.81333,-0.69176,-1.3193,-1.6119
-1000,-1000,-1000,2.02,0.02,-1.2181,-1.0514,-1.6833
-1000,-1000,-1000,-1000,-0.81333,-1.1514,-1.23,-1.6133
-1000,-1000,-1000,-1000,-1000,-1000,-1.08,-1.18
