36.525,19.319
36.068,19.854
36.173,20.515
36.338,21.151
36.725,21.752
37.266,22.291
37.755,22.865
38.226,23.49
38.793,24.112
39.451,24.674
40.088,25.269
40.758,25.91
41.537,26.566
42.331,27.26
43.073,27.825
43.885,28.453
44.791,29.316
45.627,30.15
46.514,31.108
47.527,31.944
48.498,32.658
49.4,33.529
50.445,34.519
51.595,35.654
52.613,36.672
53.726,37.622
54.998,38.705
56.226,39.683
57.378,40.866
58.83,42.14
60.202,43.247
61.408,44.632
62.859,46.232
64.71,47.928
66.219,49.486
67.625,51.469
69.389,53.545
71.121,55.903
72.819,58.216
74.509,60.351
76.517,62.954
78.253,65.528
80.112,68.084
