,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-6.395359820939203,-4.580122732920267,-4.565851942106125,-3.749776286140071,-2.872383585588181,-0.6431519833683822,-0.057534668884408446,0.8763613867118236,2.5381899433918544,3.5735108061017695,5.1083925925567675,7.103936920057657,8.977567479435328,9.984344185442435,11.33882701041672,12.624875375829495
1,6.276398045969253,7.325373138617659,8.87650961822791,9.97976842661534,9.61963173006566,10.216611616374959,11.3119568678892,11.72421985108542,12.677808887709999,13.446306242951811,14.88162686539189,15.606917633941755,16.41708503405363,17.183301670766976,17.75952988805794,18.02322386980427
2,0.0,16.0,,,,,,,,,,,,,,
3,32.750477552013386,33.639789347215284,35.65418996701526,36.04413677728329,37.55994690888299,37.68241523658242,,,,,,,,,,
4,16.76793715429234,16.794870325529228,17.1563374530606,16.873345001344724,18.651811615565684,19.361764834436528,,,,,,,,,,
5,18.0,24.0,,,,,,,,,,,,,,
6,2.0,,,,,,,,,,,,,,,
7,1.0,2.0,,,,,,,,,,,,,,
