27.374,19.486
26.799,19.495
26.553,19.303
26.555,19.034
26.475,19.193
26.644,19.614
26.896,19.795
27.113,20.328
27.457,20.555
27.785,20.977
28.225,21.41
28.711,21.821
29.296,22.363
29.827,22.989
30.423,23.498
31.05,24.152
31.752,24.749
32.49,25.355
33.273,26.013
34.129,26.712
35.023,27.436
35.968,28.238
36.969,29.06
38.006,29.944
39.084,30.822
40.247,31.772
41.387,32.738
42.597,33.728
43.893,34.772
45.17,35.814
46.641,36.957
48.158,38.106
49.724,39.4
51.451,40.815
53.263,42.223
55.044,43.665
57.121,45.374
59.267,47.089
61.472,48.889
63.922,51.155
66.242,53.165
69.023,55.305
71.818,57.661
74.671,60.421
78.132,63.225
81.439,66.027
85.361,69.204
89.539,73.031
94.237,76.865
98.205,81.107
