,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,-109.16528465400549,-109.06353107343419,-110.62917368476033,-112.82879703091423,-113.30339156358933,-113.1164154110642,,,,,,,,,,,,,,,,,,,,,,,,,
1,-69.9748962481731,-72.11851408023644,-72.13061828273193,-71.64574347844008,-73.13416639176307,-73.82340038284237,,,,,,,,,,,,,,,,,,,,,,,,,
2,60.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-118.72549125980171,-119.20827070621299,-119.2355704395102,-120.2822630763763,-121.3293967695985,-122.59319831901608,-122.57957760034233,-123.27549106816907,-124.80819328810145,-124.39342824286288,-124.70857611295982,-125.35692573610262,-126.2013052690639,-127.24393036998427,-126.91252625993026,-127.5850160718426,-127.19083822442896,-126.13300064642642,-126.20275781637454,-127.43945204508542,-126.47843765680346,-127.75182666928511,-126.6381470922266,-127.13657963588588,-127.21989937084685,-128.35495266586426,-128.12490727239583,-127.53380043835902,-128.48252575558786,-128.6492200058497,-128.57164809863409
4,-75.05824685354379,-75.51251879557962,-74.86800149077568,-75.12597117606164,-75.72944278537369,-74.13548209395451,-74.95219220684696,-73.37887205640229,-73.8135682862475,-73.05656507404751,-72.47217838011666,-72.71105686997501,-71.65403099662021,-70.20251972362975,-70.62009683466722,-71.02599060113131,-70.49217607163389,-69.46110712493076,-68.61221104847868,-68.29024957154446,-67.91928073778764,-68.57326577670877,-68.40071407035944,-68.12423965410346,-67.36359880016167,-66.81461181511392,-66.61716633135272,-66.56032489972692,-66.43089551851806,-65.69565484858879,-65.23759696615964
5,69.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
