-999.93,-999.93,-999.93,-0.062214,-999.93,-999.93,0.01,-0.18837,-0.22837
-999.93,-999.93,-999.93,0.091633,-999.93,-999.93,0.01,-0.15327,-0.19408
-999.93,-999.93,-999.93,-999.93,-999.93,-999.93,-999.93,0.051633,0.011633
-999.93,-999.93,-999.93,-999.93,-999.93,-999.93,-999.93,0.091633,0.042852
