-999.99,-999.99,-999.99,0.19667,-999.99,-999.99,0.53,-0.47,-0.72556
-999.99,-999.99,-999.99,2.03,-999.99,-999.99,-0.77,0.36333,-0.87
-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-0.69222,0.61333
-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.86333,-0.22
