,0,1,2,3,4,5,6,7,8,9,10,11,12
0,23.397145300712715,23.67776504068939,24.06637421742195,24.33541725537301,24.573459118572085,24.947224761714807,,,,,,,
1,43.40603703336154,41.589021089704524,39.69832274023537,37.839928997455544,35.967754430687215,34.04637421913719,,,,,,,
2,0.0,6.0,,,,,,,,,,,
3,20.90341172374838,20.190566983586262,19.56343727931641,18.893585601866526,18.3358934553027,17.569975268313996,16.891060604109246,16.2759558523634,15.605782612356084,14.968257221787928,14.31483424688974,13.689926556974966,13.119278520227816
4,59.89350075073265,61.42658470502562,63.16569010655082,64.95474133631875,66.61112802423813,68.2059331890288,69.9811987422668,71.72811332426168,73.37377370947289,75.0884109217289,76.85649281586437,78.57571128698818,80.31168053854645
5,21.0,34.0,,,,,,,,,,,
6,15.0,,,,,,,,,,,,
7,0.0,3.0,,,,,,,,,,,
