,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
0,34.1234041392242,33.47874040246884,32.81566214695601,32.3121022412836,31.627025158533336,30.95699759507568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24.187914556820264,25.827353808095452,27.615708955665426,29.29719078756067,30.992156274463575,32.604118406217374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25.72034273410665,25.954338839287615,26.36614130464621,26.658622238268467,27.019991526048816,27.27834460733524,27.526734113358142,27.9571484328419,28.182222506504885,28.546026369909086,28.79511048607389,29.119573724600258,29.417445996115823,29.685081492526304,30.01514203036638,30.332683684792507,30.719484472198744,31.04558628562231,31.308813360661954,31.58462890436084,31.90522803899309,32.122813411907515,32.41295519957171,32.78609313165565,33.06899322752705,33.33500226821344,33.733516777423056,33.989603960653426,34.305326478855754,34.526709256627925,34.93428323767276,35.1246732222166,35.34148583575823,35.712273508087456,35.97830584969393,36.29358541929564,36.52501813163468,36.833865500483576,37.169288488717996,37.45692681933325,37.845753504007256,38.18337033469722,38.58767144342198,38.75098547476879,39.12775369191206,39.62345786839047,39.95896788897078,40.33476569884967,40.69329216760716,41.06252684085227,41.46648488142604,41.84178751541964,41.98291104929002,42.45591571022381,42.805434946295485,43.19282483977507,43.50716954260718,43.84579484729281,44.08263267978683,44.54696878704148,44.91106066629581,45.22449959689822,45.638611230538146,46.04615108547643,46.396699102425686,46.61371310617784,47.05540904938579,47.36489065273685,47.67125244893016,48.19025945487988,48.425019954393655,48.98120359640229,49.267309083861974,49.65138251915597,50.14482502497241,50.381129870589625,50.84726331143711,51.28187562595049,51.63928240192989,52.011002388167505,52.393718404928926,52.792271962368666,53.1110601885606,53.45599591041106,53.78530023792342,54.19166404598675,54.47212040948247,54.81876289194771,55.06631212158127,55.554017548278125,55.76577027930732,56.0886487244373,56.485222686712625
4,30.24716774494197,28.475281306427785,26.468376508637412,24.56228161384954,22.614537906198798,20.57875663031245,18.734328393960354,16.861343643863126,14.832283044450694,13.034211700598128,11.061178618342808,9.116688051934233,7.259524400014949,5.368119986918493,3.4578202369346305,1.499162511878206,-0.3635806728331481,-2.206293257792954,-4.070561844372209,-6.099692416184201,-7.900102502869307,-9.841169360738325,-11.627659609484063,-13.676246214454611,-15.505397690809698,-17.376306246424697,-19.161040697911538,-21.2145670772523,-23.046242504227664,-25.05063108352071,-26.896231612884705,-28.81870339483301,-30.64973097044001,-32.553713534974996,-34.44858614192638,-36.35037597258224,-38.35734788321989,-40.195939558136814,-42.03020338058266,-43.95516349464739,-45.814835091809485,-47.7028674962162,-49.43271649262952,-51.40524187937367,-53.322257542090526,-55.14469032866123,-57.06299175779454,-58.944265160505346,-60.817324791652574,-62.623614431259135,-64.50387729147062,-66.31498431717101,-68.25536164506086,-70.22984536497687,-71.9922311957443,-73.949790183786,-75.80336172190903,-77.67291835638441,-79.58863706438233,-81.44279479518131,-83.17056681205307,-85.08633378559473,-86.86034314825854,-88.77267360046609,-90.60500715409516,-92.39799278419656,-94.25306450202251,-96.07372745353395,-98.03779675476477,-99.91271979518206,-101.67041707774213,-103.58039929620062,-105.27295660134646,-107.28225848227535,-109.09720233156177,-110.90716050292501,-112.87018867120375,-114.65565080151107,-116.51131644406394,-118.33509821117279,-120.17384507565492,-122.05618527613355,-123.93156187518414,-125.65729130602864,-127.60414178636525,-129.38182856588332,-131.11675186284174,-132.88808708639164,-134.7329546877167,-136.62561168667224,-138.29393865899033,-140.0997292739517,-141.91398455093199
5,7.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
