11.157,8.8882
8.9567,8.0929
7.3663,7.7711
7.2062,7.4525
6.8157,7.3188
6.7011,7.2981
6.5373,7.2838
6.7984,7.3724
6.9671,7.4931
7.1868,7.5904
7.2896,7.7301
7.5027,7.9115
7.7446,8.1136
8.0649,8.3493
8.3874,8.615
8.7589,8.9032
9.1495,9.2217
9.5871,9.5629
10.046,9.9236
10.53,10.307
11.031,10.713
11.575,11.142
12.128,11.592
12.709,12.058
13.321,12.548
13.958,13.059
14.625,13.586
15.309,14.128
16.002,14.683
16.691,15.255
17.407,15.842
18.108,16.448
18.762,17.056
19.447,17.68
20.067,18.33
20.659,18.976
21.316,19.622
22.129,20.31
22.991,21.021
23.903,21.829
24.927,22.673
25.983,23.526
27.125,24.434
28.435,25.433
29.764,26.484
31.263,27.598
32.923,28.765
34.607,30.007
36.524,31.322
38.65,32.85
41.038,34.349
43.297,35.895
45.9,37.817
48.749,39.77
51.86,41.758
55.722,44.033
59.449,46.416
63.861,48.73
68.947,51.469
74.209,54.395
80.279,56.987
86.423,60.216
