,0,1,2,3,4,5
0,2.7117802218028566,3.3207569141071915,4.051799892603893,4.726362657651228,5.256194143713804,5.914518148303355
1,-28.19305928983648,-30.016141724320633,-31.780672015828042,-33.44412133228665,-35.31440075804338,-36.97537438691253
2,0.0,6.0,,,,
3,9.654785687379928,10.23168182719775,10.871746940563257,11.46680875075236,12.069711764274375,12.621237663571604
4,-47.68455338147916,-49.383357354062106,-51.227566315992405,-52.91118275823994,-54.74852542898309,-56.46314483018453
5,11.0,17.0,,,,
6,5.0,,,,,
7,0.0,2.0,,,,
