,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,38.08639266934212,38.982696168773586,39.66926932527529,42.238827037439115,43.77175103847445,44.591126134378676,46.2281543141141,47.0390839008404,48.59960967533099,49.821036252522255,50.87931318782092,52.938916622245955,53.93592509252225,55.344792774559835,56.50875570060698,58.47635815894691,59.655243734375105,61.45628635969027,62.80507374400385
1,34.55921244476082,35.17956885401976,35.92240012887663,37.240827262916106,38.162686569202464,38.801404233529965,40.19872286604137,40.68809098384185,41.86227311540671,42.524549152168866,43.82402181248009,44.38957957841255,45.56870175944248,46.05517161429797,47.28726988103442,47.805949169180245,49.103485492608925,49.50737230762793,50.12065859172093
2,29.0,48.0,,,,,,,,,,,,,,,,,
3,64.28080780082614,65.29116504716576,66.53712968640059,68.97322917103143,71.1620542654913,73.56879251321739,75.17340789711922,,,,,,,,,,,,
4,62.34058898401546,63.07630241345843,63.99416714890666,64.72631086246123,65.55003383876655,65.1481211021514,65.94537962923219,,,,,,,,,,,,
5,50.0,57.0,,,,,,,,,,,,,,,,,
6,2.0,,,,,,,,,,,,,,,,,,
7,1.0,2.0,,,,,,,,,,,,,,,,,
