,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,21.881719096295168,23.677593521230182,24.79177276033089,25.482112372562714,26.818969713506366,26.827613960626962,29.294015758062546,30.367322976116167,32.032258550816216,34.532063062122454,35.16167421828547,38.00574067209499,37.65559985701222,40.82296231850242,41.3325140839724,44.013144507367606,46.231644184022095,47.30273712477179,48.69054442252204,49.799360611122566,51.78934095819628,52.97700666295486,54.67957126551451
1,35.51928482077638,35.945436962511224,37.32350942969709,38.8249510642549,39.310575049639816,41.107158982296035,41.95245150392145,42.50148092773172,43.95725688985363,44.49748749875863,44.826982916967296,45.827147075936466,47.117290001819875,46.95942560814924,47.971982880199484,48.323056821082936,49.19525593508162,50.41613924066233,52.074870119483116,53.478778379279106,54.15526861922372,55.17193290330556,56.315435809671726
2,23.0,46.0,,,,,,,,,,,,,,,,,,,,,
3,64.28080780082614,65.29116504716576,66.53712968640059,68.97322917103143,71.1620542654913,73.56879251321739,75.17340789711922,,,,,,,,,,,,,,,,
4,62.34058898401546,63.07630241345843,63.99416714890666,64.72631086246123,65.55003383876655,65.1481211021514,65.94537962923219,,,,,,,,,,,,,,,,
5,50.0,57.0,,,,,,,,,,,,,,,,,,,,,
6,4.0,,,,,,,,,,,,,,,,,,,,,,
7,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
