6.377,1.3932
5.2224,1.2877
4.8603,0.81832
4.7582,0.88052
4.8945,0.91715
5.1568,1.1394
5.4191,1.2728
5.694,1.4226
5.9859,1.5014
6.2935,1.5903
6.6202,1.6643
6.9684,1.7671
7.3397,1.8791
7.7361,2.0082
8.158,2.1461
8.6032,2.2964
9.0728,2.4523
9.5701,2.6169
10.094,2.7939
10.649,2.9834
11.235,3.1829
11.851,3.403
12.502,3.6357
13.187,3.8745
13.909,4.1412
14.667,4.425
15.455,4.7224
16.282,5.0313
17.15,5.3712
18.053,5.7313
18.995,6.1019
19.966,6.4994
20.973,6.9309
22.012,7.3529
23.06,7.8378
24.116,8.3245
25.191,8.8152
26.276,9.3343
27.34,9.9039
28.397,10.468
29.57,11.037
30.966,11.685
32.442,12.468
34.036,13.207
35.768,14.06
37.615,14.975
39.639,15.945
41.794,17.11
44.12,18.362
46.631,19.661
49.313,21.007
52.344,22.674
55.651,24.558
59.135,26.294
62.943,28.386
67.053,30.982
71.612,33.287
76.605,36.265
81.931,39.114
87.915,42.646
94.763,46.505
102.22,50.768
109.93,55.496
118.59,60.64
128.65,66.032
