70.1,46.561
68.58,45.58
67.028,44.648
64.976,43.116
63.176,41.864
60.931,40.481
59.173,39.035
57.564,37.411
56.15,36.148
53.795,34.901
51.475,33.287
49.555,31.613
47.63,30.213
46.088,29.222
44.608,28.048
42.496,26.713
41.804,25.043
40.752,23.845
39.049,23.055
37.597,21.817
35.807,21.11
35.233,20.422
34.279,19.294
33.09,18.937
31.754,18.751
31.067,18.369
31.571,18.25
30.552,18.252
30.667,18.551
30.216,19.007
30.793,19.324
31.197,19.676
31.947,20.543
33.199,21.847
34.883,23.328
37.618,25.141
40.574,27.192
44.21,29.463
48.747,32.189
54.785,35.66
62.287,39.835
71.873,44.657
82.615,50.039
97.438,56.684
119.47,66.488
