,0,1,2,3,4,5,6
0,19.025187445573792,18.693321633190315,20.189121602103373,20.629700767052253,21.032709010801184,21.701282783229736,
1,39.95027503808135,38.53628176531589,37.14959396086157,34.772584347557284,33.191909449410765,31.077281766775023,
2,0.0,6.0,,,,,
3,21.992829939938918,21.090508867466017,22.707924076480367,22.597934258327918,23.64952559004518,24.647527138662362,23.971353577257602
4,26.06672817327646,24.77187089815476,22.691029933466446,19.839562365496533,17.336037258570393,15.294034957158388,15.13493457577649
5,7.0,14.0,,,,,
6,1.0,,,,,,
7,0.0,1.0,,,,,
