,0,1,2,3,4,5
0,53.48079395517646,54.54479004887785,56.69994630387798,58.86283174655295,60.16439209846712,61.69706213928217
1,30.905971813374254,31.828677200355074,32.03082292948269,32.6784146598414,34.0443607222829,34.53116245544005
2,29.0,35.0,,,,
3,64.08164054108454,65.56079948004553,68.01890883403165,70.0216729158727,71.88970151770023,74.10394738329053
4,42.5118964915037,43.09944659102115,43.87650807380403,45.171801088024246,46.27183979440724,45.397663481788356
5,38.0,44.0,,,,
6,3.0,,,,,
7,2.0,3.0,,,,
