-1.5604,34.551
-2.831,34.487
-4.5964,34.77
-6.2604,34.687
-7.4239,34.487
-8.9481,34.662
-10.739,34.575
-12.168,34.457
-14.055,34.515
-15.692,34.963
-17.246,35.518
-18.756,35.904
-20.762,36.193
-22.365,36.753
-24.466,37.046
-26.013,37.953
-27.768,38.598
-29.436,39.085
-31.422,39.437
-33.213,39.733
-35.106,40.167
-36.852,40.846
-38.356,41.415
-40.112,42.181
-41.84,43.175
-43.705,43.298
-45.472,44.006
-47.195,44.189
-48.629,44.734
-50.708,45.55
-52.464,46.362
-54.562,47.087
-56.145,47.944
-58.183,48.58
-60.136,50.16
-62.244,51.211
-64.607,52.642
-66.572,54.296
-68.242,55.171
-70.241,56.718
-72.428,58.29
-74.777,59.586
