39.646,54.409
34.032,46.126
28.841,38.968
24.999,33.016
21.694,28.188
18.799,23.827
16.353,20.65
14.305,17.567
12.521,15.426
11.129,13.51
9.8701,12.055
8.849,10.659
7.9241,9.3614
6.9786,8.3125
6.223,7.3488
5.5281,6.5318
4.9822,5.7682
4.4972,5.1699
4.0566,4.6083
3.6564,4.1112
3.2891,3.6773
2.965,3.2933
2.6838,2.971
2.4345,2.6901
2.2284,2.4715
2.0538,2.3015
1.9187,2.1924
1.8277,2.1456
1.7817,2.1729
1.7918,2.2866
1.862,2.5011
2.0065,2.8436
2.2422,3.3456
2.5949,4.0557
3.104,5.0438
3.8093,6.3881
4.7696,8.1924
6.045,10.589
7.7098,13.707
9.8024,17.676
12.319,22.446
15.989,29.361
21.102,39.11
28.597,52.934
39.457,73.409
55.995,103.74
