2.7579,2.2306
1.5465,0.98579
0.3676,0.2906
0.10994,-0.2171
-0.33371,-0.38199
-0.49504,-0.58399
-0.56436,-0.53722
-0.52978,-0.46129
-0.43786,-0.37891
-0.33296,-0.17314
-0.18277,-0.016209
-0.073002,0.089242
0.016901,0.13583
0.057573,0.1323
0.082064,0.11703
0.082148,0.080588
0.073065,0.044121
0.055398,0.014552
0.036858,-0.010973
0.0196,-0.025093
0.0054633,-0.03056
-0.0042008,-0.028104
-0.0099239,-0.020737
-0.011847,-0.012698
-0.0115,-0.0047764
-0.0094982,0.0011887
-0.0069339,0.0048222
-0.004241,0.006484
-0.0019418,0.0063392
-0.00017686,0.0051586
0.00097143,0.0034142
0.0015702,0.0016121
0.0017325,0.00016561
0.0015923,-0.00082566
0.0012899,-0.0013031
0.0009292,-0.001356
0.00059546,-0.0011188
0.00033355,-0.00071193
0.00017074,-0.00026146
0.00011029,0.00016168
0.00014788,0.00051636
0.00027276,0.00079479
0.00047674,0.0010238
0.00075671,0.0012435
0.0011184,0.0015084
0.0015788,0.0018777
0.0021676,0.0024143
0.00293,0.0031891
0.0039294,0.0042845
0.005252,0.0058044
0.0070126,0.0078866
0.0093644,0.010717
0.012511,0.01455
0.016722,0.019735
0.022359,0.026745
0.029904,0.036228
0.040001,0.04906
0.05351,0.06643
0.071583,0.089948
0.095761,0.12179
0.12811,0.16492
0.17137,0.22333
0.22926,0.30242
0.30671,0.40954
0.41029,0.55459
0.54884,0.75098
0.73412,1.0168
0.98186,1.3767
1.3132,1.8638
1.7567,2.5239
2.3521,3.4201
3.1497,4.636
4.217,6.2855
5.6451,8.5182
7.5426,11.519
10.033,15.512
13.233,20.727
17.702,28.031
23.931,38.227
32.536,52.812
45.124,74.541
63.993,107.11
