,0,1,2,3,4,5,6,7,8,9,10
0,5.85162676032955,7.727670841577043,8.114089391337291,8.5741507088035,10.857925902537861,11.950409465094635,12.42674870084083,13.59685978367447,14.878395259200035,16.14368533870625,16.249243407888166
1,9.158174301755151,8.469284007445845,8.800684484265139,8.641603691604656,8.66938471886317,9.384932235265225,8.949083728733541,9.442685650556708,9.51677148932819,9.190341937521742,9.56258788829974
2,0.0,11.0,,,,,,,,,
3,19.2055003735714,20.87076775580858,20.118824933449943,21.366591297732953,23.48010370974669,23.273560218650807,,,,,
4,8.388152279828361,10.332535357305558,10.203291557418368,9.644726320818204,10.349253926566934,10.997929357656144,,,,,
5,12.0,18.0,,,,,,,,,
6,1.0,,,,,,,,,,
7,0.0,1.0,,,,,,,,,
