,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,-19.10351821865668,-18.759766299994418,-18.585797750518193,-18.28536645823626,-18.05585923096191,-17.785143379684822,-17.53541432997786,-17.360071570363218,-17.13626980102218,-16.84946922756774,-16.558083943242874,-16.283753157170434,-16.079867603330435,-15.870291976659871,-15.690586235394646,-15.3360821429742,-15.070242345869904,-14.84282862060132,-14.56101696380832,-14.188584386011655,-13.894771146511498,-13.563672379890638,-13.420506361207655,-13.150774212311514,-12.86361024840407,-12.467256838779086,-12.277659261993964,-11.98242960879788,-11.719011664568779,-11.571739006533438,-11.338126944055496,-11.032475314717182,-10.847044866840184,-10.57748989564217,-10.401734004465546,-10.114085332676831,-9.96640964235592,-9.758382107898981,,,,,,,,,,
1,40.7548304488461,39.87471733605135,39.00170277592607,38.08051015141374,37.154517609614615,36.28496890958447,35.41370948861169,34.66430441545418,33.70762271784156,32.93852944650109,32.04380197690799,31.220084664887544,30.3388140861208,29.560535159252893,28.76469069781291,27.849443077771838,26.97305436215544,26.134995826141225,25.248017102147436,24.463940683793933,23.50273345612679,22.650661641664865,21.88911555134747,20.878433650338355,20.057156968984238,19.14652700990325,18.315876615370804,17.45946453174928,16.605817610943514,15.683773390629904,14.831308059700966,14.066338618770855,13.192175630448192,12.504840555837538,11.587712122070533,10.80471190293366,9.984705285145685,9.082356707947767,,,,,,,,,,
2,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,65.83308181462273,66.3316694511591,66.93590500140586,67.4724346960011,68.0340490838863,68.5809201159315,69.21471604364521,69.68187558872175,70.33489999820465,70.7119190637695,71.39818970956357,71.76437651268749,72.46717379670247,72.93903219059472,73.42771015932159,74.01144074572329,74.56672830657227,74.98523625692356,75.49597521744684,75.90163712352188,76.56370358201022,77.18571268211846,77.7162130490975,78.30793652542579,78.83268284809711,79.34039886243139,79.96584014497033,80.49361624998757,81.04131402224635,81.5131393165241,82.03914299370615,82.57842058815963,83.04559946832303,83.59765520727154,84.06628421448927,84.51461547235517,85.12965026190496,85.60709146405107,86.1527100960707,86.63990915831364,86.9693478945341,87.6505658096008,88.10972029583861,88.57689728193687,89.06346111157707,89.5478498928837,90.01914693206585,90.41700460907332
4,70.20127943851838,71.52786934834423,72.90639563364735,74.23625380704712,75.52905756235425,76.73770819503645,78.12013290903172,79.47063493589151,80.72824774481462,82.13801835880875,83.55829854799892,84.86299503928919,86.18336868176667,87.50600402251679,88.82054962033108,90.16007404753768,91.58272646599688,92.80029520872742,94.18642225614424,95.41049438740838,96.59691121548997,98.02358940593172,99.14553972484576,100.45063759501303,101.79042625991816,103.01899018567406,104.48647219457534,105.79939023185479,107.11809959635042,108.40196219016053,109.76918657358152,111.00257800067023,112.40775276127442,113.64763492315596,115.02821127769279,116.38467002319479,117.66660678993964,118.96494476688616,120.35845746356911,121.70911579185211,122.9703110077606,124.2087638177442,125.70753022490904,127.06507983658425,128.44547368144708,129.83515769522094,131.140047915667,132.45246998335406
5,52.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
