-999.63,-999.63,-999.63,-999.63,-999.63,0.13336,0.041863,-0.13773,0.023889
-999.63,-999.63,-999.63,-999.63,-999.63,0.1192,-0.038016,-0.19928,-0.051937
-999.63,-999.63,-999.63,-999.63,-999.63,-0.032344,-0.047432,-0.084697,-0.023059
-999.63,-999.63,-999.63,-999.63,-999.63,-999.63,0.060439,0.01,0.041965
