,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.31102871747491684,1.588345175912941,2.9222613898408367,4.863018268402666,6.056203890974499,7.632313184390375,9.123576358279944,,,,,,,
1,-6.898528102721293,-4.877953570429514,-3.612590730422526,-2.11279026899457,0.8198891359738334,1.2555337113325704,2.2000384438220095,,,,,,,
2,0.0,7.0,,,,,,,,,,,,
3,182.9368052669466,184.5817531321473,187.614053403882,190.2572639046831,192.05770608797948,195.07965074629553,197.52512047061202,200.28956727056223,201.6176953565162,205.65280236356517,207.36484780073405,210.6464252196615,211.77113527565533,214.6627237699167
4,86.60793645668058,88.3293975226626,89.08231757631583,90.98433465859844,94.83087221053265,95.59456848547923,98.10714587678383,99.68809593367371,102.40795856714406,104.92742246423556,107.38189084929776,109.17796419859069,110.64473874952567,112.9113471609651
5,86.0,99.0,,,,,,,,,,,,
6,79.0,,,,,,,,,,,,,
7,0.0,6.0,,,,,,,,,,,,
