,0,1,2,3,4,5,6,7,8,9,10,11,12
0,37.6369490868212,38.06550345464083,38.565525370363865,37.00753642877123,36.60072137069235,35.99583734682392,34.794500101594714,33.52966109503539,32.80870035571673,31.920161932790542,31.70185786336064,30.058719772668,29.787661258218318
1,-43.907120303926376,-44.37680977618971,-46.36004116227278,-48.398455583439784,-48.55822686446517,-50.02152583746157,-52.16607118957288,-53.09605408673246,-53.87874528525478,-55.92293173015626,-56.368494252568574,-58.579809673657984,-59.845881169693214
2,0.0,13.0,,,,,,,,,,,
3,19.728485104121553,19.93908389167631,19.982381739728776,18.818383660451175,18.84369763403854,18.310223545572324,18.1930096888328,16.708923779600564,17.667370915358322,17.1811568047055,16.33775568637123,,
4,-83.42652718163978,-85.01702397027175,-87.16972184105114,-89.79593462071678,-91.59214965389867,-93.34180231006158,-95.79857681847902,-98.19446025601603,-100.01095998746553,-103.25368761026824,-103.69056511287992,,
5,24.0,35.0,,,,,,,,,,,
6,11.0,,,,,,,,,,,,
7,1.0,3.0,,,,,,,,,,,
