-999.38,-999.38,-999.38,-0.070882,-0.41262,-999.38,-999.38,0.47173,-0.005,-0.099694
-999.38,-999.38,-999.38,0.01,-0.41262,-999.38,-999.38,0.47173,0.022755,-0.099694
-999.38,-999.38,-999.38,-999.38,0.44452,-999.38,-999.38,-999.38,0.355,0.26765
-999.38,-999.38,-999.38,-999.38,-999.38,-999.38,-999.38,-999.38,0.41878,0.25662
-999.38,-999.38,-999.38,-999.38,-999.38,-999.38,-999.38,-999.38,0.635,0.4475
