,0,1,2,3,4,5,6,7,8,9,10,11
0,26.70408443116873,26.54974948994613,26.940205246924837,26.940503490001607,26.4750592029509,26.467142187850207,26.143874311749556,25.172338742350462,25.52531447031766,24.03914368566864,24.745253409259078,22.718348317721297
1,-33.363430499147825,-35.71177600530031,-36.77194255392857,-37.39962753498644,-40.065269462324885,-41.97550042944,-42.526158834621896,-45.2884073667192,-47.67176928716413,-48.52219544202983,-50.88656836038625,-52.39989288380963
2,0.0,12.0,,,,,,,,,,
3,19.728485104121553,19.93908389167631,19.982381739728776,18.818383660451175,18.84369763403854,18.310223545572324,18.1930096888328,16.708923779600564,17.667370915358322,17.1811568047055,16.33775568637123,
4,-83.42652718163978,-85.01702397027175,-87.16972184105114,-89.79593462071678,-91.59214965389867,-93.34180231006158,-95.79857681847902,-98.19446025601603,-100.01095998746553,-103.25368761026824,-103.69056511287992,
5,24.0,35.0,,,,,,,,,,
6,12.0,,,,,,,,,,,
7,0.0,3.0,,,,,,,,,,
