-1000,-1000,-1000,-0.605,-0.9497
-1000,-1000,-1000,-0.85302,-0.88476
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
