,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
0,-32.37920343069619,-31.879523703540183,-32.9901252422697,-32.3071107552828,-32.127009629307686,-32.41822234375024,-32.55981428454032,-32.23067005554751,-31.709599442790473,-33.35113109860313,-33.047604839834655,-33.7435854743241,-33.7450659627388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11.878829271106968,10.358928680349354,7.312244826734957,5.540796883239708,3.4505298724102813,2.8814302473727356,1.3407624301642551,-0.684093210562533,-2.36174144037017,-5.087081110579173,-6.465513343489842,-8.693081857003092,-9.519265019991723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-41.00693903078596,-41.42888653261988,-43.03628124371716,-44.07056636727701,-44.243412666145176,-46.117339592524296,-47.23025887864923,-47.431393497912104,-47.92648578409955,-49.65973346644309,-52.08837753582784,-53.21279825622925,-54.72146887541439,-55.72509691368512,-58.08188327973469,-58.69814263951041,-61.23849965864407,-62.13101968774158,-64.01618695353756,-65.68319492911198,-66.81923169777795,-69.16344703770525,-69.43370433538932,-72.07551406773266,-73.04526219052757,-74.72320262155203,-76.12266340117709,-78.04766670565031,-79.52544793425795,-80.73462582530469,-81.22478512293587,-82.51340251869321,-85.03569636929984,-86.78219040062807,-87.76276733667711,-87.91147627136414,-89.78152970139722,-90.30677525334163,-92.72365694438625,-91.89225622465044,-92.89861648384807,-95.03782256967354,-96.52694876679905,-96.55825639446249,-97.78783296370919,-100.21365423154063,-99.94007073393591,-101.21427245805408,-102.35940010212785,-104.29432867331906,-104.90888454602681,-106.38186096221246,-108.12698545147178,-109.98958122297438,-111.46478498615618,-112.96681925536299,-114.51264012505135,-115.52322659388587,-117.98199110312252,-118.5002651562251,-119.72011433976236,-120.38333166654704,-122.25524150771903,-122.46841668466571,-124.59851881847105,-125.92298970755718,-127.05166664346112,-127.93505830056971,-129.75946316625297,-129.49684718319702,-130.88348172789108,-131.62369863554184,-132.76706749735052,-132.42460494989163,-133.8420808272923,-134.61538187772882,-134.76324209963263,-134.71736900536035,-135.85041861547663,-136.19120364100144,-137.5009989550733,-136.89158456451744,-138.32959027089422,-138.03155661209018,-138.35809857173567,-138.8500830586233
4,-12.39382012724282,-11.311356976604682,-9.77226288843358,-9.057533472819907,-7.411064256895308,-5.995005470762314,-4.446854840603048,-3.657879813455068,-2.993227407334538,-1.2436056544747394,0.9774490990055685,3.3766997107204797,5.372505718469598,6.422754099835402,8.6340534527059,10.988400365270493,12.681040629800226,14.367150783302993,16.055536053171913,18.076227519718664,18.878940932044088,22.045614895118387,23.192629825520747,24.766782098057238,27.290704943535054,28.36869088508989,30.77919233563304,32.19119834531647,33.93536690345998,36.78217963426699,37.23393966505229,38.79768672114875,41.627399241243424,43.905268020916544,45.62466605303103,47.886533443167465,49.97230804866252,51.84228486491996,54.08701794250355,56.47221008308115,57.56780931738782,59.30349265385373,61.42554805201798,63.64154015071446,65.65071270835497,67.25306720859471,68.85210566978071,71.65939700524768,72.92728608334536,74.54302650804767,76.23222501473126,79.5365109637996,80.57693316607107,82.99940477377086,84.65817865660146,86.2932242378378,88.12739054113231,90.15419651517523,92.21989409290751,93.83037748770671,95.44216703476968,98.08170243720899,99.10160112407159,101.13842546627656,103.11192536154647,104.73130366606642,107.24196177868546,107.99868092873854,109.57435067836948,112.47168912651323,113.87623828516998,114.61011668312726,117.11777963953034,118.91216633373165,120.05889671930697,121.3878792958395,124.29026151375153,125.1049679517555,127.51639838304851,128.62438056907712,131.32360435656875,133.86216376041466,135.700560796609,137.5332268604393,138.95046449842155,141.98130751067595
5,14.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
