29.136,18.809
26.579,18.199
24.812,18.148
23.151,18.532
22.15,18.912
21.497,19.397
20.899,19.916
20.475,20.597
20.185,21.327
19.973,22.114
19.741,22.854
19.629,23.579
19.498,24.317
19.568,25.109
19.585,25.948
19.813,26.834
20.003,27.739
20.345,28.701
20.724,29.693
21.16,30.732
21.674,31.79
22.249,32.838
22.803,33.934
23.559,34.996
24.119,36.101
25.012,37.198
25.626,38.237
26.731,39.462
27.626,40.762
28.747,42.127
29.867,43.539
31.1,45.035
32.417,46.69
33.76,48.425
35.161,50.34
36.998,52.389
38.412,54.657
40.59,57.07
42.202,59.661
44.667,62.632
46.524,65.606
48.935,68.833
51.221,72.331
53.654,76
56.464,80.415
59.704,84.588
62.672,89.619
67.046,94.637
70.78,99.91
