22.033,3.2733
21.415,3.5201
20.894,3.7449
20.752,3.9502
20.88,4.1625
20.987,4.3856
21.323,4.6607
21.655,4.9458
22.069,5.2439
22.533,5.547
22.994,5.8875
23.556,6.2391
24.093,6.6114
24.623,7.0193
25.174,7.4418
25.683,7.9111
26.233,8.387
26.774,8.9247
27.358,9.4875
27.975,10.093
28.594,10.738
29.193,11.456
29.754,12.203
30.326,12.975
30.921,13.842
31.489,14.748
32.008,15.724
32.626,16.601
33.285,17.54
34.06,18.459
34.771,19.447
35.54,20.414
36.311,21.551
37.133,22.778
37.99,23.829
38.834,25.151
39.712,26.406
40.707,27.955
41.738,29.498
42.744,31.176
43.95,32.982
45.167,34.913
46.528,37.093
47.644,39.437
49.235,42.005
50.876,44.5
52.423,47.663
53.972,51.128
55.591,54.695
57.523,58.516
59.852,63.219
62.392,67.913
64.912,72.957
67.227,78.43
70.198,84.34
